0.4358465608465608,1.5264550264550265,1.8730158730158728,95.97354497354497,0.19113756613756613,1
0.3822844592697789,1.563815908978318,2.0740789669237247,95.78826560100401,0.19155506382416565,1
0.4663645562937217,1.6577940076554183,1.932333142681156,95.7376039421004,0.2059043512693035,1
0.5673618126713811,2.146774426324145,2.7258623177947756,94.22986722470775,0.33013421850194835,1
0.5841674249317561,2.0373066424021835,2.307552320291174,94.7606915377616,0.3102820746132848,1
0.5360256816740647,1.6219483195941662,2.2372384273937858,95.31646322130628,0.28832435003170576,1
0.4098712446351931,0.9409871244635193,1.378755364806867,97.04291845493562,0.22746781115879827,1
0.5997526567510479,2.0039180921736657,2.5172100557069528,94.54093749657989,0.3381816987884559,1
0.695852534562212,2.845622119815668,2.5161290322580645,93.61866359447004,0.32373271889400923,1
0.4650143081325579,1.6996676820825258,2.041216652820087,95.58294101356964,0.2111603433951814,1
0.39675174013921116,1.197215777262181,1.9535962877030162,96.23201856148492,0.22041763341067283,1
0.8351648351648353,2.4383394383394386,4.177045177045177,92.06593406593406,0.4835164835164835,1
0.662111801242236,3.0832298136645964,3.028571428571429,92.85465838509317,0.37142857142857144,1
0.6103304072636854,2.461414811186879,3.0616986273844957,93.57269336548242,0.29386278868251514,1
0.8380135041332745,2.7538335331608503,4.060074462043288,91.84451315706443,0.5035653435981574,1
0.6876456876456877,2.1484071484071485,2.28956228956229,94.45350945350945,0.42087542087542085,1
0.796688276185269,2.3991772761592336,3.529120778984092,92.80376994975136,0.4712437189200448,1
0.6151680633935902,1.6799822748185125,2.008419461206616,95.32759002697877,0.3688401736025128,1
0.39569484013928463,1.4733037881186029,1.9745172522950298,95.96655059618023,0.1899335232668566,1
0.40228975414160595,1.5379339453413527,1.7779888150258523,96.09317294502479,0.1886145404663923,1
0.4708994708994709,1.51984126984127,1.9126984126984128,95.91005291005291,0.1865079365079365,1
0.6577885391444713,2.397094430992736,2.3432875975248857,94.25881086898036,0.3430185633575464,1
0.7450546145538558,2.164076063924319,2.4962747269272305,94.18173864304366,0.41285595155094396,1
